ID,Type,Name,SKU,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _wpm_gtin_code,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
,variation,"Simpson Strong Bolt 2 Wedge Anchor - 3/4"", 8-1/2"", Zinc Plated",WA-18-34-850-STB2,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,13.3,,,,1,,,45.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonStrongBolt2WedgeAnchor.jpg,,,,,,,,0,STB2-75812,Simpson Strong Bolt 2 Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/4""",1,0,Length,"8-1/2""",1,0
,variation,"Simpson Strong Bolt 2 Wedge Anchor - 1"", 10"", Zinc Plated",WA-22-10-9-10-STB2,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,12.0,,,,1,,,132.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonStrongBolt2WedgeAnchor.jpg,,,,,,,,0,STB2-1001000,Simpson Strong Bolt 2 Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"1""",1,0,Length,"10""",1,0
,variation,"Simpson Strong Bolt 2 Wedge Anchor - 1"", 7"", Zinc Plated",WA-22-10-700-STB2,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,111.1000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonStrongBolt2WedgeAnchor.jpg,,,,,,,,0,STB2-100700,Simpson Strong Bolt 2 Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"1""",1,0,Length,"7""",1,0
,variation,"Simpson Strong Bolt 2 Wedge Anchor - 3/4"", 7"", Zinc Plated",WA-18-34-700-STB2,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,13.0,,,,1,,,34.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonStrongBolt2WedgeAnchor.jpg,,,,,,,,0,STB2-75700,Simpson Strong Bolt 2 Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/4""",1,0,Length,"7""",1,0
,variation,"Simpson Strong Bolt 2 Wedge Anchor - 1"", 13"", Zinc Plated",WA-22-10-9-13-STB2,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,30.0,,,,1,,,146.7000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonStrongBolt2WedgeAnchor.jpg,,,,,,,,0,STB2-1001300,Simpson Strong Bolt 2 Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"1""",1,0,Length,"13""",1,0
,variation,"Simpson Strong Bolt 2 Wedge Anchor - 3/4"", 6-1/4"", Zinc Plated",WA-18-34-625 STB2,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,13.0,,,,1,,,27.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonStrongBolt2WedgeAnchor.jpg,,,,,,,,0,STB2-75614,Simpson Strong Bolt 2 Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/4""",1,0,Length,"6-1/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 3/8"", 2-1/4""",WA-12-38-225-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,4.4,,,,1,,,23.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA37214,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/8""",1,0,Length,"2-1/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 1/2"", 5-1/2""",WA-14-12-550-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,7.7,,,,1,,,27.2500,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA50512,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"1/2""",1,0,Length,"5-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 1/2"", 4-1/4""",WA-14-12-425-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,7.0,,,,1,,,23.7500,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA50414,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"1/2""",1,0,Length,"4-1/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 1/2"", 2-3/4""",WA-14-12-275-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,4.7,,,,1,,,21.2500,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA50234,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"1/2""",1,0,Length,"2-3/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 1/2"", 7""",WA-14-12-700-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,5.3,,,,1,,,32.2500,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA50700,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"1/2""",1,0,Length,"7""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 1/2"", 3-3/4""",WA-14-12-375-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,6.0,,,,1,,,22.2500,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA50334,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"1/2""",1,0,Length,"3-3/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 1/2"", 8-1/2""",WA-14-12-850-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,12.3,,,,1,,,57.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA50812,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"1/2""",1,0,Length,"8-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 1/4"", 1-3/4""",WA-10-14-175-S,1,0,visible,<p>Quantity: 100</p>,,,,taxable,,1,,,0,0,4.0,,,,1,,,28.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA25134,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"1/4""",1,0,Length,"1-3/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 1/2"", 12""",WA-14-12-9-12-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,18.3,,,,1,,,97.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA50120,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"1/2""",1,0,Length,"12""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 3/8"", 3-3/4""",WA-12-38-375-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,6.0,,,,1,,,29.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA37334,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/8""",1,0,Length,"3-3/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 3/8"", 2-3/4""",WA-12-38-275-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,4.9,,,,1,,,24.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA37234,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/8""",1,0,Length,"2-3/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 3/8"", 5""",WA-12-38-500-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,7.8,,,,1,,,34.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA37500,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/8""",1,0,Length,"5""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 3/8"", 3-1/2""",WA-12-38-350-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,6.0,,,,1,,,27.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA37312,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/8""",1,0,Length,"3-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 1/2"", 10""",WA-14-12-9-10-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,14.3,,,,1,,,79.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA50100,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"1/2""",1,0,Length,"10""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 3/8"", 3""",WA-12-38-300-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,5.1,,,,1,,,26.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA37300,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/8""",1,0,Length,"3""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 3/8"", 7""",WA-12-38-700-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,7.8,,,,1,,,48.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA37700,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/8""",1,0,Length,"7""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 5/8"", 3-1/2""",WA-16-58-350-S,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,8.7,,,,1,,,31.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA62312,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"5/8""",1,0,Length,"3-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 5/8"", 10""",WA-16-58-9-10-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,9.3125,,,,1,,,47.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA62100,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"5/8""",1,0,Length,"10""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 5/8"", 8-1/2""",WA-16-58-850-S,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,16.2,,,,1,,,66.4000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA62812,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"5/8""",1,0,Length,"8-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 5/8"", 4-1/2""",WA-16-58-450-S,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,10.3,,,,1,,,32.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA62412,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"5/8""",1,0,Length,"4-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 5/8"", 7""",WA-16-58-700-S,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,10.8,,,,1,,,46.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA62700,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"5/8""",1,0,Length,"7""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 5/8"", 5""",WA-16-58-500-S,1,0,visible,<p>Quantity: 20</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,36.4000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA62500,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"5/8""",1,0,Length,"5""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 3/4"", 4-1/4""",WA-18-34-425-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,12.3,,,,1,,,21.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA75414,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/4""",1,0,Length,"4-1/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 5/8"", 12""",WA-16-58-9-12-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,52.2000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA62120,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"5/8""",1,0,Length,"12""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 5/8"", 6""",WA-16-58-600-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,10.7,,,,1,,,48.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA62600,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"5/8""",1,0,Length,"6""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 3/4"", 5-1/2""",WA-18-34-550-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,12.7,,,,1,,,26.4000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA75512,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/4""",1,0,Length,"5-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 3/4"", 6-1/4""",WA-18-34-625-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,13.0,,,,1,,,27.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA75614,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/4""",1,0,Length,"6-1/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 3/4"", 4-3/4""",WA-18-34-475-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,12.7,,,,1,,,22.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA75434,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/4""",1,0,Length,"4-3/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 3/4"", 7""",WA-18-34-700-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,13.0,,,,1,,,32.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA75700,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/4""",1,0,Length,"7""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 3/4"", 8-1/2""",WA-18-34-850-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,13.3,,,,1,,,40.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA75812,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/4""",1,0,Length,"8-1/2""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 3/4"", 12""",WA-18-34-9-12-S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,14.0,,,,1,,,28.7000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA75120,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/4""",1,0,Length,"12""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 7/8"", 8""",WA-20-78-800--S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,8.0,,,,1,,,50.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA87800,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"7/8""",1,0,Length,"8""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 3/4"", 10""",WA-18-34-9-10-S,1,0,visible,<p>Quantity: 10</p>,,,,taxable,,1,,,0,0,14.0,,,,1,,,52.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA75100,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"3/4""",1,0,Length,"10""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 7/8"", 6""",WA-20-78-600--S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,9.0,,,,1,,,37.7000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA87600,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"7/8""",1,0,Length,"6""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 1/4"", 1-3/4""",WAG-10-14-175-S,1,0,visible,<p>Quantity: 100</p>,,,,taxable,,1,,,0,0,4.0,,,,1,,,56.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA25134MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"1/4""",1,0,Length,"1-3/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 1-1/4"", 9""",WA-26-114-900-S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,20.0,,,,1,,,107.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA12590,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"1-1/4""",1,0,Length,"9""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 1"", 6""",WA-22-10-600-S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,10.0,,,,1,,,43.3000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA16000,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"1""",1,0,Length,"6""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 1"", 9""",WA-22-10-900-S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,12.0,,,,1,,,57.4000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA19000,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"1""",1,0,Length,"9""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 7/8"", 12""",WA-20-78-9-12-S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,12.5,,,,1,,,64.7000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA87120,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"7/8""",1,0,Length,"12""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 1"", 12""",WA-22-10-9-12-S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,30.0,,,,1,,,57.4000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA11200,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"1""",1,0,Length,"12""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 7/8"", 10""",WA-20-78-9-10-S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,10.5,,,,1,,,50.8000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA87100,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"7/8""",1,0,Length,"10""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 1/4"", 2-1/4""",WAG-10-14-225-S,1,0,visible,<p>Quantity: 100</p>,,,,taxable,,1,,,0,0,4.0,,,,1,,,58.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA25214MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"1/4""",1,0,Length,"2-1/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 3/8"", 5""",WAG-12-38-500--S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,6.0,,,,1,,,61.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA37500MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"3/8""",1,0,Length,"5""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 3/8"", 2-3/4""",WAG-12-38-275-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,5.0,,,,1,,,45.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA37234MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"3/8""",1,0,Length,"2-3/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 3/8"", 3""",WAG-12-38-300--S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,5.0,,,,1,,,44.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA37300MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"3/8""",1,0,Length,"3""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 3/8"", 3-3/4""",WAG-12-38-375--S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,5.0,,,,1,,,50.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA37334MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"3/8""",1,0,Length,"3-3/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 1/4"", 3-1/4""",WAG-10-14-325-S,1,0,visible,<p>Quantity: 100</p>,,,,taxable,,1,,,0,0,5.0,,,,1,,,62.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA25314MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"1/4""",1,0,Length,"3-1/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 3/8"", 2-1/4""",WAG-12-38-225-S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,5.0,,,,1,,,43.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA37214MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"3/8""",1,0,Length,"2-1/4""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Zinc Plated, 1-1/4"", 12""",WA-26-114-9-12-S,1,0,visible,<p>Quantity: 5</p>,,,,taxable,,1,,,0,0,24.0,,,,1,,,114.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA12512,Simpson Wedge-All Wedge Anchor,Finish,Zinc Plated,1,0,Diameter,"1-1/4""",1,0,Length,"12""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 3/8"", 7""",WAG-12-38-700--S,1,0,visible,<p>Quantity: 50</p>,,,,taxable,,1,,,0,0,7.0,,,,1,,,89.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA37700MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"3/8""",1,0,Length,"7""",1,0
,variation,"Simpson Wedge-All Wedge Anchor - Mechanical Galvanized, 1/2"", 2-3/4""",WAG-14-12-275-S,1,0,visible,<p>Quantity: 25</p>,,,,taxable,,1,,,0,0,8.0,,,,1,,,36.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonWedge-AllWedgeAnchor.jpg,,,,,,,,0,WA50234MG,Simpson Wedge-All Wedge Anchor,Finish,Mechanical Galvanized,1,0,Diameter,"1/2""",1,0,Length,"2-3/4""",1,0
